Name,Price,URL
"Throwing Rocks at the ...","£31.12","http://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html"
"Unseen City: The Majesty ...","£44.18","http://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html"
"#HigherSelfie: Wake Up Your ...","£23.11","http://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html"
"Spark Joy: An Illustrated ...","£41.83","http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html"
"The Electric Pencil: Drawings ...","£56.06","http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html"
"The Gutsy Girl: Escapades ...","£37.13","http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html"
"The Life-Changing Magic of ...","£16.77","http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html"
"Throwing Rocks at the ...","£31.12","http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html"
"Unseen City: The Majesty ...","£44.18","http://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html"
"Reskilling America: Learning to ...","£19.83","http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html"
"Spark Joy: An Illustrated ...","£41.83","http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html"
"The Electric Pencil: Drawings ...","£56.06","http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html"
"The Gutsy Girl: Escapades ...","£37.13","http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html"
"The Life-Changing Magic of ...","£16.77","http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html"
"Throwing Rocks at the ...","£31.12","http://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html"
"Call the Nurse: True ...","£29.14","http://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html"
"Everydata: The Misinformation Hidden ...","£54.35","http://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html"
"In the Country We ...","£22.00","http://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html"
"The Electric Pencil: Drawings ...","£56.06","http://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html"
"Reskilling America: Learning to ...","£19.83","http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html"
"Spark Joy: An Illustrated ...","£41.83","http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html"
"The Electric Pencil: Drawings ...","£56.06","http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html"
"The Life-Changing Magic of ...","£16.77","http://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html"
"Spark Joy: An Illustrated ...","£41.83","http://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html"
"The Electric Pencil: Drawings ...","£56.06","http://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html"
"Algorithms to Live By: ...","£30.81","http://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html"
"The Genius of Birds","£17.24","http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html"
"The Omnivore's Dilemma: A ...","£38.21","http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html"
"The Power of Now: ...","£43.54","http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html"
"Algorithms to Live By: ...","£30.81","http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html"
"Call the Nurse: True ...","£29.14","http://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html"
"The Power of Now: ...","£43.54","http://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html"
"Everydata: The Misinformation Hidden ...","£54.35","http://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html"
"The Omnivore's Dilemma: A ...","£38.21","http://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html"
"Call the Nurse: True ...","£29.14","http://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html"
"The Omnivore's Dilemma: A ...","£38.21","http://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html"
"Algorithms to Live By: ...","£30.81","http://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html"
"In the Country We ...","£22.00","http://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html"
"Obsidian (Lux #1)","£14.86","http://books.toscrape.com/catalogue/burning_884/index.html"
"Burning","£28.81","http://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html"
"Shameless","£58.35","http://books.toscrape.com/catalogue/burning_884/index.html"
"The Natural History of ...","£45.22","http://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html"
"Off Sides (Off #1)","£39.45","http://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html"
"The Matchmaker's Playbook (Wingmen ...","£55.85","http://books.toscrape.com/catalogue/burning_884/index.html"
"The Hook Up (Game ...","£36.29","http://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html"
"The Matchmaker's Playbook (Wingmen ...","£55.85","http://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html"
"The Mistake (Off-Campus #2)","£43.29","http://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html"
"Off Sides (Off #1)","£39.45","http://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html"
"Shameless","£58.35","http://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html"
"The Hook Up (Game ...","£36.29","http://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html"
"The Matchmaker's Playbook (Wingmen ...","£55.85","http://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html"
"The Mistake (Off-Campus #2)","£43.29","http://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html"
"Nightingale, Sing","£38.28","http://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html"
"Library of Souls (Miss ...","£48.56","http://books.toscrape.com/catalogue/wild-swans_782/index.html"
"Scarlett Epstein Hates It ...","£43.55","http://books.toscrape.com/catalogue/wild-swans_782/index.html"
"A Fierce and Subtle ...","£28.13","http://books.toscrape.com/catalogue/wild-swans_782/index.html"
"A Fierce and Subtle ...","£28.13","http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html"
"Burning","£28.81","http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html"
"Obsidian (Lux #1)","£14.86","http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html"
"The Natural History of ...","£45.22","http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html"
"Off Sides (Off #1)","£39.45","http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html"
"Shameless","£58.35","http://books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html"
"Library of Souls (Miss ...","£48.56","http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html"
"Nightingale, Sing","£38.28","http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html"
"Scarlett Epstein Hates It ...","£43.55","http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html"
"A Fierce and Subtle ...","£28.13","http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html"
"Burning","£28.81","http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html"
"Obsidian (Lux #1)","£14.86","http://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html"
"Scarlett Epstein Hates It ...","£43.55","http://books.toscrape.com/catalogue/nightingale-sing_823/index.html"
"A Fierce and Subtle ...","£28.13","http://books.toscrape.com/catalogue/nightingale-sing_823/index.html"
"Burning","£28.81","http://books.toscrape.com/catalogue/nightingale-sing_823/index.html"
"Obsidian (Lux #1)","£14.86","http://books.toscrape.com/catalogue/nightingale-sing_823/index.html"
"The Natural History of ...","£45.22","http://books.toscrape.com/catalogue/nightingale-sing_823/index.html"
"Off Sides (Off #1)","£39.45","http://books.toscrape.com/catalogue/nightingale-sing_823/index.html"
"Daring Greatly: How the ...","£19.43","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Big Magic: Creative Living ...","£30.80","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Agnostic: A Spirited Manifesto","£12.51","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"The Literature Book (Big ...","£17.43","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Let It Out: A ...","£26.79","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Far & Away: Places ...","£15.06","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Buying In: The Secret ...","£37.80","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Abstract City","£56.37","http://books.toscrape.com/catalogue/category/books/nonfiction_13/page-2.html"
"Wild Swans","£14.36","http://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html"
"Library of Souls (Miss ...","£48.56","http://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html"
"Scarlett Epstein Hates It ...","£43.55","http://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html"
"Until Friday Night (The ...","£46.31","http://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html"
"Wild Swans","£14.36","http://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html"
"Library of Souls (Miss ...","£48.56","http://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html"
"Nightingale, Sing","£38.28","http://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html"
"Scarlett Epstein Hates It ...","£43.55","http://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html"
"Library of Souls (Miss ...","£48.56","http://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html"
"Don't Get Caught","£55.35","http://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html"
"The Darkest Lie","£35.35","http://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html"
"Until Friday Night (The ...","£46.31","http://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html"
"This Is Where It ...","£27.12","http://books.toscrape.com/catalogue/the-darkest-lie_747/index.html"
"Until Friday Night (The ...","£46.31","http://books.toscrape.com/catalogue/the-darkest-lie_747/index.html"
"Library of Souls (Miss ...","£48.56","http://books.toscrape.com/catalogue/the-darkest-lie_747/index.html"
"Nightingale, Sing","£38.28","http://books.toscrape.com/catalogue/the-darkest-lie_747/index.html"
"My Kind of Crazy","£40.36","http://books.toscrape.com/catalogue/dont-get-caught_687/index.html"
"Until Friday Night (The ...","£46.31","http://books.toscrape.com/catalogue/dont-get-caught_687/index.html"
"Frostbite (Vampire Academy #2)","£29.99","http://books.toscrape.com/catalogue/dont-get-caught_687/index.html"
"The Emerald Mystery","£23.15","http://books.toscrape.com/catalogue/join_902/index.html"
"The Kite Runner","£41.82","http://books.toscrape.com/catalogue/join_902/index.html"
"The Psychopath Test: A ...","£36.00","http://books.toscrape.com/catalogue/join_902/index.html"
"The Secret (The Secret ...","£27.37","http://books.toscrape.com/catalogue/join_902/index.html"
"Join","£35.67","http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html"
"The Bridge to Consciousness: ...","£32.00","http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html"
"The Emerald Mystery","£23.15","http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html"
"The Girl on the ...","£55.02","http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html"
"The Kite Runner","£41.82","http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html"
"The Psychopath Test: A ...","£36.00","http://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html"
"Catching Jordan (Hundred Oaks)","£50.83","http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html"
"Don't Get Caught","£55.35","http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html"
"My Kind of Crazy","£40.36","http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html"
"The Darkest Lie","£35.35","http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html"
"This Is Where It ...","£27.12","http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html"
"Until Friday Night (The ...","£46.31","http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html"
"William Shakespeare's Star Wars: ...","£43.30","http://books.toscrape.com/catalogue/the-project_856/index.html"
"Join","£35.67","http://books.toscrape.com/catalogue/the-project_856/index.html"
"The Bridge to Consciousness: ...","£32.00","http://books.toscrape.com/catalogue/the-project_856/index.html"
"The Emerald Mystery","£23.15","http://books.toscrape.com/catalogue/the-project_856/index.html"
"The Girl on the ...","£55.02","http://books.toscrape.com/catalogue/the-project_856/index.html"
"The Kite Runner","£41.82","http://books.toscrape.com/catalogue/the-project_856/index.html"
"Aristotle and Dante Discover ...","£58.14","http://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html"
"Don't Get Caught","£55.35","http://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html"
"The Darkest Lie","£35.35","http://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html"
"William Shakespeare's Star Wars: ...","£43.30","http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html"
"The Bridge to Consciousness: ...","£32.00","http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html"
"The Emerald Mystery","£23.15","http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html"
"The Girl on the ...","£55.02","http://books.toscrape.com/catalogue/soft-apocalypse_833/index.html"
"Ready Player One","£19.07","http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html"
"Foundation (Foundation (Publication Order) ...","£32.42","http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html"
"Arena","£21.36","http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html"
"Sleeping Giants (Themis Files ...","£48.74","http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html"
"Soft Apocalypse","£26.12","http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html"
"Life, the Universe and ...","£33.26","http://books.toscrape.com/catalogue/dune-dune-1_151/index.html"
"Ready Player One","£19.07","http://books.toscrape.com/catalogue/dune-dune-1_151/index.html"
"The Restaurant at the ...","£10.92","http://books.toscrape.com/catalogue/dune-dune-1_151/index.html"
"Soft Apocalypse","£26.12","http://books.toscrape.com/catalogue/arena_587/index.html"
"The Project","£10.65","http://books.toscrape.com/catalogue/arena_587/index.html"
"Join","£35.67","http://books.toscrape.com/catalogue/arena_587/index.html"
"The Bridge to Consciousness: ...","£32.00","http://books.toscrape.com/catalogue/arena_587/index.html"
"Exit, Pursued by a ...","£51.34","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"Don't Forget Steven","£33.23","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"South of Sunshine","£28.93","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"My Life Next Door ...","£36.39","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"Nightstruck: A Novel","£50.35","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"Tell the Wolves I'm ...","£50.96","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"Will Grayson, Will Grayson ...","£47.31","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"Lola and the Boy ...","£23.63","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"An Abundance of Katherines","£10.00","http://books.toscrape.com/catalogue/category/books/young-adult_21/page-2.html"
"Foundation (Foundation (Publication Order) ...","£32.42","http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html"
"Arena","£21.36","http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html"
"The Project","£10.65","http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html"
"William Shakespeare's Star Wars: ...","£43.30","http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html"
"Dune (Dune #1)","£54.86","http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html"
"Life, the Universe and ...","£33.26","http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html"
"Ready Player One","£19.07","http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html"
"Foundation (Foundation (Publication Order) ...","£32.42","http://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html"
"Do Androids Dream of ...","£51.48","http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html"
"Dune (Dune #1)","£54.86","http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html"
"Life, the Universe and ...","£33.26","http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html"
"Three Wishes (River of ...","£44.18","http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html"
"Dune (Dune #1)","£54.86","http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html"
"Ready Player One","£19.07","http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html"
"Three Wishes (River of ...","£44.18","http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html"
"Life, the Universe and ...","£33.26","http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html"
"Ready Player One","£19.07","http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html"
"You can't bury them ...","£33.63","http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html"
"The Selfish Gene","£29.45","http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html"
"Seven Brief Lessons on ...","£30.60","http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html"
"Surely You're Joking, Mr. ...","£25.83","http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html"
"The Disappearing Spoon: And ...","£57.35","http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html"
"The Elegant Universe: Superstrings, ...","£13.03","http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html"
"Night Sky with Exit ...","£41.05","http://books.toscrape.com/catalogue/salt_731/index.html"
"Poems That Make Grown ...","£14.19","http://books.toscrape.com/catalogue/salt_731/index.html"
"Untitled Collection: Sabbath Poems ...","£14.27","http://books.toscrape.com/catalogue/salt_731/index.html"
"Slow States of Collapse: ...","£57.31","http://books.toscrape.com/catalogue/salt_731/index.html"
"You can't bury them ...","£33.63","http://books.toscrape.com/catalogue/salt_731/index.html"
"The Selfish Gene","£29.45","http://books.toscrape.com/catalogue/salt_731/index.html"
"Slow States of Collapse: ...","£57.31","http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html"
"You can't bury them ...","£33.63","http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html"
"The Selfish Gene","£29.45","http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html"
"Seven Brief Lessons on ...","£30.60","http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html"
"Surely You're Joking, Mr. ...","£25.83","http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html"
"The Disappearing Spoon: And ...","£57.35","http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html"
"salt.","£46.78","http://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html"
"Night Sky with Exit ...","£41.05","http://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html"
"Poems That Make Grown ...","£14.19","http://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html"
"Untitled Collection: Sabbath Poems ...","£14.27","http://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html"
"Slow States of Collapse: ...","£57.31","http://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html"
"You can't bury them ...","£33.63","http://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html"
"Quarter Life Poetry: Poems ...","£50.89","http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html"
"salt.","£46.78","http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html"
"Night Sky with Exit ...","£41.05","http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html"
"Poems That Make Grown ...","£14.19","http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html"
"Untitled Collection: Sabbath Poems ...","£14.27","http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html"
"Slow States of Collapse: ...","£57.31","http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html"
"The Selfish Gene","£29.45","http://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html"
"Untitled Collection: Sabbath Poems ...","£14.27","http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html"
"Slow States of Collapse: ...","£57.31","http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html"
"The Selfish Gene","£29.45","http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html"
"Seven Brief Lessons on ...","£30.60","http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html"
"Surely You're Joking, Mr. ...","£25.83","http://books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html"
"Les Fleurs du Mal","£29.04","http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html"
"Quarter Life Poetry: Poems ...","£50.89","http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html"
"Poems That Make Grown ...","£14.19","http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html"
"salt.","£46.78","http://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html"
"You can't bury them ...","£33.63","http://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html"
"Seven Brief Lessons on ...","£30.60","http://books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html"
"Out of Print: City ...","£53.64","http://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html"
"Quarter Life Poetry: Poems ...","£50.89","http://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html"
"Leave This Song Behind: ...","£51.17","http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html"
"Howl and Other Poems","£40.45","http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html"
"Les Fleurs du Mal","£29.04","http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html"
"Out of Print: City ...","£53.64","http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html"
"Quarter Life Poetry: Poems ...","£50.89","http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html"
"salt.","£46.78","http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html"
"The Collected Poems of ...","£15.42","http://books.toscrape.com/catalogue/the-crossover_398/index.html"
"Leave This Song Behind: ...","£51.17","http://books.toscrape.com/catalogue/the-crossover_398/index.html"
"Howl and Other Poems","£40.45","http://books.toscrape.com/catalogue/the-crossover_398/index.html"
"Les Fleurs du Mal","£29.04","http://books.toscrape.com/catalogue/the-crossover_398/index.html"
"Out of Print: City ...","£53.64","http://books.toscrape.com/catalogue/the-crossover_398/index.html"
"Quarter Life Poetry: Poems ...","£50.89","http://books.toscrape.com/catalogue/the-crossover_398/index.html"
"Booked","£17.49","http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html"
"The Crossover","£38.77","http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html"
"The Collected Poems of ...","£15.42","http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html"
"Leave This Song Behind: ...","£51.17","http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html"
"Howl and Other Poems","£40.45","http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html"
"Les Fleurs du Mal","£29.04","http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html"
"Twenty Love Poems and ...","£30.95","http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html"
"Booked","£17.49","http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html"
"The Crossover","£38.77","http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html"
"The Collected Poems of ...","£15.42","http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html"
"Leave This Song Behind: ...","£51.17","http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html"
"Howl and Other Poems","£40.45","http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html"
"The Mindfulness and Acceptance ...","£23.89","http://books.toscrape.com/catalogue/the-art-forger_930/index.html"
